product,region,channel,market_tier,date,units,price,revenue,year,month,quarter,year_month,asp
Product C,South,Retail,C,2024-04-01,459,33.5450487914495,15397.1773952753,2024,4,2,2024-04,33.54504879144945
Product C,South,Retail,C,2024-05-01,585,33.2649720334448,19460.0086395652,2024,5,2,2024-05,33.264972033444785
Product C,South,Retail,C,2024-06-01,987,33.747772501898,33309.0514593733,2024,6,2,2024-06,33.74777250189798
Product C,South,Retail,C,2024-07-01,521,36.5021779629169,19017.6347186797,2024,7,3,2024-07,36.50217796291689
Product C,South,Retail,C,2024-08-01,382,33.8165968809044,12917.9400085055,2024,8,3,2024-08,33.81659688090445
Product C,South,Retail,C,2024-09-01,455,36.7097540247487,16702.9380812607,2024,9,3,2024-09,36.7097540247488
Product C,South,Retail,C,2024-10-01,670,35.7147814085474,23928.9035437268,2024,10,4,2024-10,35.71478140854746
Product C,South,Retail,C,2024-11-01,541,34.3858989417786,18602.7713275022,2024,11,4,2024-11,34.38589894177856
Product C,South,Retail,C,2024-12-01,518,34.3982983171009,17818.3185282582,2024,12,4,2024-12,34.398298317100775
Product D,South,Retail,C,2022-01-01,321,30.830106227193,9896.46409892896,2022,1,1,2022-01,30.83010622719302
Product D,South,Retail,C,2022-02-01,359,29.9958093843888,10768.4955689956,2022,2,1,2022-02,29.99580938438886
Product D,South,Retail,C,2022-03-01,525,29.9910205495544,15745.285788516,2022,3,1,2022-03,29.991020549554285
Product D,South,Retail,C,2022-04-01,397,29.2991245205048,11631.7524346404,2022,4,2,2022-04,29.299124520504787
Product D,South,Retail,C,2022-05-01,534,31.2894043049309,16708.5418988331,2022,5,2,2022-05,31.289404304930898
Product D,South,Retail,C,2022-06-01,478,30.5326373493299,14594.6006529797,2022,6,2,2022-06,30.532637349329914
Product D,South,Retail,C,2022-07-01,346,30.6307794966269,10598.2497058329,2022,7,3,2022-07,30.630779496626882
Product D,South,Retail,C,2022-08-01,244,29.3453822240699,7160.27326267306,2022,8,3,2022-08,29.34538222406992
Product D,South,Retail,C,2022-09-01,315,30.2420758288354,9526.25388608314,2022,9,3,2022-09,30.24207582883536
Product D,South,Retail,C,2022-10-01,350,31.3627704132814,10976.9696446485,2022,10,4,2022-10,31.362770413281428
Product D,South,Retail,C,2022-11-01,401,28.6079956451431,11471.8062537024,2022,11,4,2022-11,28.60799564514314
Product D,South,Retail,C,2022-12-01,551,30.0307078266051,16546.9200124594,2022,12,4,2022-12,30.03070782660508
Product D,South,Retail,C,2023-01-01,644,31.0817578663118,20016.6520659048,2023,1,1,2023-01,31.0817578663118
Product D,South,Retail,C,2023-02-01,536,29.332477100892,15722.2077260781,2023,2,1,2023-02,29.33247710089198
Product D,South,Retail,C,2023-03-01,353,29.5885472393129,10444.7571754775,2023,3,1,2023-03,29.58854723931303
Product D,South,Retail,C,2023-04-01,271,31.2495525092818,8468.62873001537,2023,4,2,2023-04,31.249552509281813
Product D,South,Retail,C,2023-05-01,383,28.7407061231788,11007.6904451775,2023,5,2,2023-05,28.740706123178853
Product D,South,Retail,C,2023-06-01,433,30.0381739118602,13006.5293038355,2023,6,2,2023-06,30.038173911860277
Product D,South,Retail,C,2023-07-01,456,29.7601135382429,13570.6117734388,2023,7,3,2023-07,29.760113538242983
Product D,South,Retail,C,2023-08-01,471,28.9741483996622,13646.8238962409,2023,8,3,2023-08,28.97414839966221
Product D,South,Retail,C,2023-09-01,441,29.8486739729997,13163.2652220929,2023,9,3,2023-09,29.848673972999773
Product D,South,Retail,C,2023-10-01,289,29.0088622095063,8383.56117854733,2023,10,4,2023-10,29.008862209506333
Product D,South,Retail,C,2023-11-01,508,31.0657416258473,15781.3967459304,2023,11,4,2023-11,31.065741625847245
Product D,South,Retail,C,2023-12-01,368,30.5643995131832,11247.6990208514,2023,12,4,2023-12,30.56439951318315
Product D,South,Retail,C,2024-01-01,392,28.8645757092163,11314.9136780128,2024,1,1,2024-01,28.864575709216325
Product D,South,Retail,C,2024-02-01,384,28.8573480339255,11081.2216450274,2024,2,1,2024-02,28.857348033925522
Product D,South,Retail,C,2024-03-01,420,29.3656316329725,12333.5652858485,2024,3,1,2024-03,29.365631632972615
Product D,South,Retail,C,2024-04-01,438,31.3207067912444,13718.4695745651,2024,4,2,2024-04,31.320706791244522
Product D,South,Retail,C,2024-05-01,288,31.2949211087544,9012.93727932126,2024,5,2,2024-05,31.294921108754377
Product D,South,Retail,C,2024-06-01,527,29.0487855265383,15308.7099724857,2024,6,2,2024-06,29.048785526538328
Product D,South,Retail,C,2024-07-01,421,31.2386212230194,13151.4595348912,2024,7,3,2024-07,31.23862122301948
Product D,South,Retail,C,2024-08-01,358,28.6993734946009,10274.3757110671,2024,8,3,2024-08,28.699373494600838
Product D,South,Retail,C,2024-09-01,396,31.1328863091767,12328.622978434,2024,9,3,2024-09,31.132886309176765
Product D,South,Retail,C,2024-10-01,438,28.6764315732289,12560.2770290743,2024,10,4,2024-10,28.676431573228992
Product D,South,Retail,C,2024-11-01,449,31.3550876202062,14078.4343414726,2024,11,4,2024-11,31.355087620206238
Product D,South,Retail,C,2024-12-01,642,28.9802082236856,18605.2936796062,2024,12,4,2024-12,28.98020822368567
Product A,East,Retail,B,2022-01-01,1136,50.4041767830495,57259.1448255442,2022,1,1,2022-01,50.40417678304947
Product A,East,Retail,B,2022-02-01,1255,51.0570834507234,64076.6397306579,2022,2,1,2022-02,51.057083450723425
Product A,East,Retail,B,2022-03-01,1617,48.9016125909984,79073.9075596444,2022,3,1,2022-03,48.90161259099839
Product A,East,Retail,B,2022-04-01,1812,47.6331583911087,86311.283004689,2022,4,2,2022-04,47.63315839110872
Product A,East,Retail,B,2022-05-01,1860,51.0531122621614,94958.7888076203,2022,5,2,2022-05,51.05311226216145
Product A,East,Retail,B,2022-06-01,1213,49.0637340943795,59514.3094564823,2022,6,2,2022-06,49.06373409437947
Product A,East,Retail,B,2022-07-01,2016,51.7756852810271,104379.781526551,2022,7,3,2022-07,51.77568528102728
Product A,East,Retail,B,2022-08-01,1246,49.8590965336189,62124.4342808891,2022,8,3,2022-08,49.85909653361886
Product A,East,Retail,B,2022-09-01,1960,52.4605141428765,102822.607720038,2022,9,3,2022-09,52.46051414287653
Product A,East,Retail,B,2022-10-01,967,47.8893197304569,46308.9721793518,2022,10,4,2022-10,47.889319730456876
Product A,East,Retail,B,2022-11-01,1367,47.6235406880733,65101.3801205961,2022,11,4,2022-11,47.62354068807323
Product A,East,Retail,B,2022-12-01,1864,50.3758425312117,93900.5704781786,2022,12,4,2022-12,50.375842531211696
Product A,East,Retail,B,2023-01-01,1040,50.5383199104108,52559.8527068272,2023,1,1,2023-01,50.53831991041077
Product A,East,Retail,B,2023-02-01,1034,47.5218260462862,49137.5681318599,2023,2,1,2023-02,47.52182604628617
Product A,East,Retail,B,2023-03-01,989,51.218499969691,50655.0964700244,2023,3,1,2023-03,51.218499969691
Product A,East,Retail,B,2023-04-01,1109,47.7338836016133,52936.8769141892,2023,4,2,2023-04,47.73388360161334
Product A,East,Retail,B,2023-05-01,1297,49.8911455261987,64708.8157474797,2023,5,2,2023-05,49.891145526198684
Product A,East,Retail,B,2023-06-01,1576,52.1927752287593,82255.8137605246,2023,6,2,2023-06,52.19277522875927
Product A,East,Retail,B,2023-07-01,765,47.7981884521432,36565.6141658896,2023,7,3,2023-07,47.79818845214327
Product A,East,Retail,B,2023-08-01,1338,52.2682045085821,69934.8576324829,2023,8,3,2023-08,52.268204508582144
Product A,East,Retail,B,2023-09-01,1734,51.3540255220141,89047.8802551725,2023,9,3,2023-09,51.354025522014126
Product A,East,Retail,B,2023-10-01,2337,51.7577470012475,120957.854741915,2023,10,4,2023-10,51.757747001247324
Product A,East,Retail,B,2023-11-01,1950,48.5898230061866,94750.1548620639,2023,11,4,2023-11,48.58982300618661
Product A,East,Retail,B,2023-12-01,1706,52.4723637383431,89517.8525376134,2023,12,4,2023-12,52.47236373834315
Product A,East,Retail,B,2024-01-01,836,50.967615301488,42608.9263920439,2024,1,1,2024-01,50.96761530148792
Product A,East,Retail,B,2024-02-01,1111,48.9356656302698,54367.5245152297,2024,2,1,2024-02,48.93566563026975
Product A,East,Retail,B,2024-03-01,1186,51.5897121664602,61185.3986294218,2024,3,1,2024-03,51.5897121664602
Product A,East,Retail,B,2024-04-01,1780,52.2971222957131,93088.8776863692,2024,4,2,2024-04,52.29712229571304
Product A,East,Retail,B,2024-05-01,1458,52.0021075138357,75819.0727551724,2024,5,2,2024-05,52.00210751383566
Product A,East,Retail,B,2024-06-01,1096,48.1341968465131,52755.0797437783,2024,6,2,2024-06,48.13419684651304
Product A,East,Retail,B,2024-07-01,1995,47.7981638303027,95357.3368414538,2024,7,3,2024-07,47.798163830302656
Product A,East,Retail,B,2024-08-01,1649,51.5920646453742,85075.314600222,2024,8,3,2024-08,51.592064645374165
Product A,East,Retail,B,2024-09-01,1397,51.8015818775166,72366.8098828907,2024,9,3,2024-09,51.801581877516604
Product A,East,Retail,B,2024-10-01,1970,47.7259981527459,94020.2163609094,2024,10,4,2024-10,47.72599815274589
Product A,East,Retail,B,2024-11-01,1042,48.6226525588427,50664.8039663141,2024,11,4,2024-11,48.62265255884271
Product A,East,Retail,B,2024-12-01,1723,51.0240896744654,87914.5065091038,2024,12,4,2024-12,51.02408967446535
Product B,East,Retail,B,2022-01-01,790,38.3947826484218,30331.8782922532,2022,1,1,2022-01,38.394782648421774
Product B,East,Retail,B,2022-02-01,1071,38.0635642996058,40766.0773648778,2022,2,1,2022-02,38.06356429960579
Product B,East,Retail,B,2022-03-01,892,41.6225233767182,37127.2908520326,2022,3,1,2022-03,41.62252337671816
Product B,East,Retail,B,2022-04-01,1223,38.196133878082,46713.8717328943,2022,4,2,2022-04,38.196133878082016
Product B,East,Retail,B,2022-05-01,1463,41.4966248199344,60709.562111564,2022,5,2,2022-05,41.49662481993438
Product B,East,Retail,B,2022-06-01,1053,38.4822811596096,40521.8420610689,2022,6,2,2022-06,38.48228115960959
Product B,East,Retail,B,2022-07-01,1182,39.6166564961895,46826.887978496,2022,7,3,2022-07,39.61665649618951
Product B,East,Retail,B,2022-08-01,683,38.9196919323877,26582.1495898208,2022,8,3,2022-08,38.9196919323877
Product B,East,Retail,B,2022-09-01,770,41.1049416372553,31650.8050606865,2022,9,3,2022-09,41.104941637255195
Product B,East,Retail,B,2022-10-01,1487,40.3053006641567,59933.982087601,2022,10,4,2022-10,40.30530066415669
Product B,East,Retail,B,2022-11-01,1121,38.7792190220207,43471.5045236852,2022,11,4,2022-11,38.7792190220207
Product B,East,Retail,B,2022-12-01,612,39.6990294419229,24295.8060184568,2022,12,4,2022-12,39.699029441922875
Product B,East,Retail,B,2023-01-01,663,39.7599015841261,26360.8147502756,2023,1,1,2023-01,39.75990158412609
Product B,East,Retail,B,2023-02-01,890,41.6353858187795,37055.4933787137,2023,2,1,2023-02,41.63538581877943
Product B,East,Retail,B,2023-03-01,1165,39.8506580088288,46426.0165802855,2023,3,1,2023-03,39.85065800882875
Product B,East,Retail,B,2023-04-01,1055,41.7263913769275,44021.3429026585,2023,4,2,2023-04,41.72639137692749
Product B,East,Retail,B,2023-05-01,1268,39.5578195704147,50159.3152152859,2023,5,2,2023-05,39.55781957041474
Product B,East,Retail,B,2023-06-01,1383,41.2210537884384,57008.7173894104,2023,6,2,2023-06,41.22105378843847
Product B,East,Retail,B,2023-07-01,1441,41.0742228794843,59187.9551693369,2023,7,3,2023-07,41.07422287948432
Product B,East,Retail,B,2023-08-01,965,39.3636291595176,37985.9021389345,2023,8,3,2023-08,39.363629159517615
Product B,East,Retail,B,2023-09-01,942,41.7515737544745,39329.982476715,2023,9,3,2023-09,41.75157375447452
Product B,East,Retail,B,2023-10-01,679,40.0153251197189,27170.4057562891,2023,10,4,2023-10,40.01532511971885
Product B,East,Retail,B,2023-11-01,1083,39.2971092322841,42558.7692985637,2023,11,4,2023-11,39.297109232284114
Product B,East,Retail,B,2023-12-01,918,39.7705817781389,36509.3940723315,2023,12,4,2023-12,39.77058177813889
Product B,East,Retail,B,2024-01-01,757,39.94789391011,30240.5556899533,2024,1,1,2024-01,39.94789391011004
Product B,East,Retail,B,2024-02-01,926,41.3664105627686,38305.2961811237,2024,2,1,2024-02,41.36641056276857
Product B,East,Retail,B,2024-03-01,1252,41.7966376459226,52329.3903326951,2024,3,1,2024-03,41.7966376459226
Product B,East,Retail,B,2024-04-01,681,39.8814792493358,27159.2873687977,2024,4,2,2024-04,39.88147924933583
Product B,East,Retail,B,2024-05-01,1009,39.4842479350045,39839.6061664196,2024,5,2,2024-05,39.48424793500456
Product B,East,Retail,B,2024-06-01,1160,38.9036340611055,45128.2155108824,2024,6,2,2024-06,38.90363406110552
Product B,East,Retail,B,2024-07-01,786,38.0184265049174,29882.4832328651,2024,7,3,2024-07,38.01842650491743
Product B,East,Retail,B,2024-08-01,1071,40.8377494309098,43737.2296405043,2024,8,3,2024-08,40.83774943090971
Product B,East,Retail,B,2024-09-01,1095,40.7854733709246,44660.0933411624,2024,9,3,2024-09,40.785473370924564
Product B,East,Retail,B,2024-10-01,1080,38.0587798058987,41103.4821903706,2024,10,4,2024-10,38.05877980589871
Product B,East,Retail,B,2024-11-01,590,38.7507307678461,22862.9311530292,2024,11,4,2024-11,38.7507307678461
Product B,East,Retail,B,2024-12-01,2083,40.1474161343649,83627.0678078821,2024,12,4,2024-12,40.1474161343649
Product C,East,Retail,B,2022-01-01,665,33.8065321284812,22481.34386544,2022,1,1,2022-01,33.80653212848121
Product C,East,Retail,B,2022-02-01,826,34.1110349572264,28175.714874669,2022,2,1,2022-02,34.111034957226394
Product C,East,Retail,B,2022-03-01,754,36.4781024734257,27504.489264963,2022,3,1,2022-03,36.47810247342573
Product C,East,Retail,B,2022-04-01,1049,34.5208661268698,36212.3885670864,2022,4,2,2022-04,34.52086612686978
Product C,East,Retail,B,2022-05-01,999,36.7248608259251,36688.1359650992,2022,5,2,2022-05,36.72486082592513
Product C,East,Retail,B,2022-06-01,775,35.7900362500222,27737.2780937672,2022,6,2,2022-06,35.79003625002219
Product C,East,Retail,B,2022-07-01,783,33.7722716388525,26443.6886932215,2022,7,3,2022-07,33.77227163885249
Product C,East,Retail,B,2022-08-01,564,35.321657086839,19921.4145969772,2022,8,3,2022-08,35.321657086839004
Product C,East,Retail,B,2022-09-01,888,36.2205742113292,32163.8698996603,2022,9,3,2022-09,36.22057421132917
Product C,East,Retail,B,2022-10-01,705,35.8189806001028,25252.3813230725,2022,10,4,2022-10,35.81898060010283
Product C,East,Retail,B,2022-11-01,1452,34.8687355057336,50629.4039543252,2022,11,4,2022-11,34.86873550573361
Product C,East,Retail,B,2022-12-01,527,35.0388041076949,18465.4497647552,2022,12,4,2022-12,35.03880410769488
Product C,East,Retail,B,2023-01-01,646,35.1973438418936,22737.4841218633,2023,1,1,2023-01,35.197343841893655
Product C,East,Retail,B,2023-02-01,894,33.9527847701684,30353.7895845305,2023,2,1,2023-02,33.95278477016834
Product C,East,Retail,B,2023-03-01,829,36.3621682955418,30144.2375170041,2023,3,1,2023-03,36.362168295541736
Product C,East,Retail,B,2023-04-01,726,33.7903439787915,24531.7897286026,2023,4,2,2023-04,33.790343978791455
Product C,East,Retail,B,2023-05-01,658,35.2960984637029,23224.8327891165,2023,5,2,2023-05,35.29609846370288
Product C,East,Retail,B,2023-06-01,878,34.9332794124493,30671.4193241305,2023,6,2,2023-06,34.933279412449316
Product C,East,Retail,B,2023-07-01,736,33.9404912512982,24980.2015609555,2023,7,3,2023-07,33.94049125129823
Product C,East,Retail,B,2023-08-01,473,36.6744856496807,17347.031712299002,2023,8,3,2023-08,36.67448564968076
Product C,East,Retail,B,2023-09-01,749,34.366610122961,25740.5909820978,2023,9,3,2023-09,34.36661012296101
Product C,East,Retail,B,2023-10-01,859,33.4067604363663,28696.4072148387,2023,10,4,2023-10,33.406760436366355
Product C,East,Retail,B,2023-11-01,858,35.8879013174446,30791.8193303675,2023,11,4,2023-11,35.88790131744464
Product C,East,Retail,B,2023-12-01,633,35.2340063211741,22303.1260013032,2023,12,4,2023-12,35.23400632117409
Product C,East,Retail,B,2024-01-01,846,33.2841144721024,28158.3608433986,2024,1,1,2024-01,33.28411447210237
Product C,East,Retail,B,2024-02-01,1063,34.3026392476168,36463.7055202166,2024,2,1,2024-02,34.302639247616746
Product C,East,Retail,B,2024-03-01,847,36.2715332278749,30721.98864401,2024,3,1,2024-03,36.271533227874855
Product C,East,Retail,B,2024-04-01,656,34.0625192868756,22345.0126521904,2024,4,2,2024-04,34.062519286875606
Product C,East,Retail,B,2024-05-01,783,33.4548893142492,26195.1783330571,2024,5,2,2024-05,33.45488931424917
Product C,East,Retail,B,2024-06-01,955,35.7386746904813,34130.4343294096,2024,6,2,2024-06,35.73867469048126
Product C,East,Retail,B,2024-07-01,650,35.0306198556209,22769.9029061536,2024,7,3,2024-07,35.03061985562092
Product C,East,Retail,B,2024-08-01,447,34.6673146380344,15496.2896432014,2024,8,3,2024-08,34.667314638034455
Product C,East,Retail,B,2024-09-01,958,34.7357987134019,33276.895167439,2024,9,3,2024-09,34.73579871340188
Product C,East,Retail,B,2024-10-01,689,36.4488802456763,25113.2784892709,2024,10,4,2024-10,36.44888024567619
Product C,East,Retail,B,2024-11-01,736,36.4070227204356,26795.5687222406,2024,11,4,2024-11,36.4070227204356
Product C,East,Retail,B,2024-12-01,1241,34.0132284881547,42210.4165538,2024,12,4,2024-12,34.013228488154716
Product D,East,Retail,B,2022-01-01,412,30.2246836409904,12452.569660088,2022,1,1,2022-01,30.224683640990293
Product D,East,Retail,B,2022-02-01,620,28.621959408978,17745.6148335664,2022,2,1,2022-02,28.621959408978064
Product D,East,Retail,B,2022-03-01,367,30.1217925343662,11054.6978601124,2022,3,1,2022-03,30.12179253436621
Product D,East,Retail,B,2022-04-01,531,28.8384853871539,15313.2357405787,2022,4,2,2022-04,28.838485387153863
Product D,East,Retail,B,2022-05-01,571,30.7723616030999,17571.01847537,2022,5,2,2022-05,30.772361603099828
Product D,East,Retail,B,2022-06-01,436,28.8334325384349,12571.3765867576,2022,6,2,2022-06,28.833432538434863
Product D,East,Retail,B,2022-07-01,434,29.1123432030436,12634.7569501209,2022,7,3,2022-07,29.112343203043547
Product D,East,Retail,B,2022-08-01,507,30.8031114398036,15617.1774999804,2022,8,3,2022-08,30.80311143980355
Product D,East,Retail,B,2022-09-01,606,29.7670339958277,18038.8226014716,2022,9,3,2022-09,29.76703399582772
Product D,East,Retail,B,2022-10-01,374,30.1408619424328,11272.6823664699,2022,10,4,2022-10,30.14086194243289
Product D,East,Retail,B,2022-11-01,519,31.1415565120988,16162.4678297793,2022,11,4,2022-11,31.141556512098845
Product D,East,Retail,B,2022-12-01,687,30.6828883546405,21079.144299638,2022,12,4,2022-12,30.682888354640465
Product D,East,Retail,B,2023-01-01,453,30.7585385665298,13933.617970638,2023,1,1,2023-01,30.758538566529804
Product D,East,Retail,B,2023-02-01,550,30.3022168502212,16666.2192676216,2023,2,1,2023-02,30.30221685022109
Product D,East,Retail,B,2023-03-01,589,28.8032002178952,16965.0849283403,2023,3,1,2023-03,28.803200217895245
